date,plan,channel,mrr
2025-09-20,Self-serve,Organic,2489.39
2025-09-20,Self-serve,Paid,1751.01
2025-09-20,Self-serve,Referral,755.14
2025-09-21,Enterprise,Organic,5645.72
2025-09-21,Enterprise,Paid,3892.14
2025-09-21,Enterprise,Referral,1695.83
2025-09-21,SMB,Organic,4490.22
2025-09-21,SMB,Paid,3042.68
2025-09-21,SMB,Referral,1320.21
2025-09-21,Self-serve,Organic,2477.04
2025-09-21,Self-serve,Paid,1709.84
2025-09-21,Self-serve,Referral,759.01
2025-09-22,Enterprise,Organic,7091.98
2025-09-22,Enterprise,Paid,5106.96
2025-09-22,Enterprise,Referral,2165.47
2025-09-22,SMB,Organic,5558.27
2025-09-22,SMB,Paid,3887.94
2025-09-22,SMB,Referral,1657.17
2025-09-22,Self-serve,Organic,3047.12
2025-09-22,Self-serve,Paid,2269.54
2025-09-22,Self-serve,Referral,968.29
2025-09-23,Enterprise,Organic,7402.23
2025-09-23,Enterprise,Paid,4972.20
2025-09-23,Enterprise,Referral,2288.60
2025-09-23,SMB,Organic,5550.22
2025-09-23,SMB,Paid,3826.75
2025-09-23,SMB,Referral,1634.05
2025-09-23,Self-serve,Organic,3041.22
2025-09-23,Self-serve,Paid,2348.93
2025-09-23,Self-serve,Referral,1002.02
2025-09-24,Enterprise,Organic,7218.36
2025-09-24,Enterprise,Paid,4829.97
2025-09-24,Enterprise,Referral,2242.76
2025-09-24,SMB,Organic,5456.70
2025-09-24,SMB,Paid,3829.27
2025-09-24,SMB,Referral,1725.80
2025-09-24,Self-serve,Organic,3213.66
2025-09-24,Self-serve,Paid,2351.62
2025-09-24,Self-serve,Referral,952.46
2025-09-25,Enterprise,Organic,7012.06
2025-09-25,Enterprise,Paid,4876.43
2025-09-25,Enterprise,Referral,2011.01
2025-09-25,SMB,Organic,5473.43
2025-09-25,SMB,Paid,3996.37
2025-09-25,SMB,Referral,1685.62
2025-09-25,Self-serve,Organic,3155.96
2025-09-25,Self-serve,Paid,2141.93
2025-09-25,Self-serve,Referral,952.65
2025-09-26,Enterprise,Organic,7180.32
2025-09-26,Enterprise,Paid,4941.04
2025-09-26,Enterprise,Referral,2101.03
2025-09-26,SMB,Organic,5290.42
2025-09-26,SMB,Paid,3892.71
2025-09-26,SMB,Referral,1473.23
2025-09-26,Self-serve,Organic,3132.72
2025-09-26,Self-serve,Paid,2335.18
2025-09-26,Self-serve,Referral,887.10
2025-09-27,Enterprise,Organic,5592.44
2025-09-27,Enterprise,Paid,3942.33
2025-09-27,Enterprise,Referral,1666.52
2025-09-27,SMB,Organic,4517.63
2025-09-27,SMB,Paid,3110.45
2025-09-27,SMB,Referral,1320.43
2025-09-27,Self-serve,Organic,2563.54
2025-09-27,Self-serve,Paid,1753.44
2025-09-27,Self-serve,Referral,822.75
2025-09-28,Enterprise,Organic,5663.60
2025-09-28,Enterprise,Paid,3969.72
2025-09-28,Enterprise,Referral,1604.61
2025-09-28,SMB,Organic,4313.62
2025-09-28,SMB,Paid,3175.24
2025-09-28,SMB,Referral,1262.83
2025-09-28,Self-serve,Organic,2343.59
2025-09-28,Self-serve,Paid,1755.74
2025-09-28,Self-serve,Referral,782.65
2025-09-29,Enterprise,Organic,7264.21
2025-09-29,Enterprise,Paid,5027.28
2025-09-29,Enterprise,Referral,2055.14
2025-09-29,SMB,Organic,5719.32
2025-09-29,SMB,Paid,4028.29
2025-09-29,SMB,Referral,1602.34
2025-09-29,Self-serve,Organic,3334.18
2025-09-29,Self-serve,Paid,2308.95
2025-09-29,Self-serve,Referral,1000.19
2025-09-30,Enterprise,Organic,7388.22
2025-09-30,Enterprise,Paid,5182.45
2025-09-30,Enterprise,Referral,2212.36
2025-09-30,SMB,Organic,5794.67
2025-09-30,SMB,Paid,3737.57
2025-09-30,SMB,Referral,1617.96
2025-09-30,Self-serve,Organic,3155.90
2025-09-30,Self-serve,Paid,2250.21
2025-09-30,Self-serve,Referral,979.42
2025-10-01,Enterprise,Organic,7202.13
2025-10-01,Enterprise,Paid,5160.18
2025-10-01,Enterprise,Referral,2213.52
2025-10-01,SMB,Organic,5402.43
2025-10-01,SMB,Paid,3911.13
2025-10-01,SMB,Referral,1621.95
2025-10-01,Self-serve,Organic,3152.17
2025-10-01,Self-serve,Paid,2240.47
2025-10-01,Self-serve,Referral,853.77
2025-10-02,Enterprise,Organic,7655.06
2025-10-02,Enterprise,Paid,5081.98
2025-10-02,Enterprise,Referral,2103.33
2025-10-02,SMB,Organic,5873.33
2025-10-02,SMB,Paid,3846.10
2025-10-02,SMB,Referral,1672.31
2025-10-02,Self-serve,Organic,3126.37
2025-10-02,Self-serve,Paid,2330.99
2025-10-02,Self-serve,Referral,948.82
2025-10-03,Enterprise,Organic,7041.31
2025-10-03,Enterprise,Paid,5084.11
2025-10-03,Enterprise,Referral,2139.88
2025-10-03,SMB,Organic,5443.23
2025-10-03,SMB,Paid,3943.62
2025-10-03,SMB,Referral,1760.20
2025-10-03,Self-serve,Organic,3145.16
2025-10-03,Self-serve,Paid,2188.49
2025-10-03,Self-serve,Referral,939.43
2025-10-04,Enterprise,Organic,5889.35
2025-10-04,Enterprise,Paid,3895.30
2025-10-04,Enterprise,Referral,1685.78
2025-10-04,SMB,Organic,4204.06
2025-10-04,SMB,Paid,2975.57
2025-10-04,SMB,Referral,1301.66
2025-10-04,Self-serve,Organic,2514.25
2025-10-04,Self-serve,Paid,1856.50
2025-10-04,Self-serve,Referral,767.69
2025-10-05,Enterprise,Organic,5516.16
2025-10-05,Enterprise,Paid,3883.24
2025-10-05,Enterprise,Referral,1771.57
2025-10-05,SMB,Organic,4560.13
2025-10-05,SMB,Paid,3090.34
2025-10-05,SMB,Referral,1305.75
2025-10-05,Self-serve,Organic,2605.66
2025-10-05,Self-serve,Paid,1711.84
2025-10-05,Self-serve,Referral,765.07
2025-10-06,Enterprise,Organic,7795.42
2025-10-06,Enterprise,Paid,5139.97
2025-10-06,Enterprise,Referral,2138.41
2025-10-06,SMB,Organic,5745.99
2025-10-06,SMB,Paid,3917.25
2025-10-06,SMB,Referral,1631.61
2025-10-06,Self-serve,Organic,3311.71
2025-10-06,Self-serve,Paid,2346.58
2025-10-06,Self-serve,Referral,963.97
2025-10-07,Enterprise,Organic,7221.32
2025-10-07,Enterprise,Paid,4965.30
2025-10-07,Enterprise,Referral,2181.34
2025-10-07,SMB,Organic,5585.03
2025-10-07,SMB,Paid,3856.00
2025-10-07,SMB,Referral,1801.00
2025-10-07,Self-serve,Organic,3291.64
2025-10-07,Self-serve,Paid,2311.37
2025-10-07,Self-serve,Referral,999.67
2025-10-08,Enterprise,Organic,7340.69
2025-10-08,Enterprise,Paid,4960.07
2025-10-08,Enterprise,Referral,2170.02
2025-10-08,SMB,Organic,5535.31
2025-10-08,SMB,Paid,3957.63
2025-10-08,SMB,Referral,1691.27
2025-10-08,Self-serve,Organic,3152.16
2025-10-08,Self-serve,Paid,2143.12
2025-10-08,Self-serve,Referral,960.83
2025-10-09,Enterprise,Organic,7136.74
2025-10-09,Enterprise,Paid,4741.46
2025-10-09,Enterprise,Referral,2187.03
2025-10-09,SMB,Organic,5746.77
2025-10-09,SMB,Paid,4206.06
2025-10-09,SMB,Referral,1655.84
2025-10-09,Self-serve,Organic,3139.86
2025-10-09,Self-serve,Paid,2159.66
2025-10-09,Self-serve,Referral,963.43
2025-10-10,Enterprise,Organic,7093.95
2025-10-10,Enterprise,Paid,4815.68
2025-10-10,Enterprise,Referral,2104.25
2025-10-10,SMB,Organic,5158.69
2025-10-10,SMB,Paid,3945.65
2025-10-10,SMB,Referral,1607.23
2025-10-10,Self-serve,Organic,3130.59
2025-10-10,Self-serve,Paid,2099.80
2025-10-10,Self-serve,Referral,923.73
2025-10-11,Enterprise,Organic,5652.12
2025-10-11,Enterprise,Paid,3988.60
2025-10-11,Enterprise,Referral,1734.59
2025-10-11,SMB,Organic,4624.67
2025-10-11,SMB,Paid,3171.51
2025-10-11,SMB,Referral,1368.37
2025-10-11,Self-serve,Organic,2643.20
2025-10-11,Self-serve,Paid,1803.62
2025-10-11,Self-serve,Referral,759.15
2025-10-12,Enterprise,Organic,5877.39
2025-10-12,Enterprise,Paid,4121.83
2025-10-12,Enterprise,Referral,1744.71
2025-10-12,SMB,Organic,4243.36
2025-10-12,SMB,Paid,3027.48
2025-10-12,SMB,Referral,1320.12
2025-10-12,Self-serve,Organic,2594.72
2025-10-12,Self-serve,Paid,1773.66
2025-10-12,Self-serve,Referral,786.57
2025-10-13,Enterprise,Organic,7630.37
2025-10-13,Enterprise,Paid,5323.37
2025-10-13,Enterprise,Referral,2281.87
2025-10-13,SMB,Organic,5531.84
2025-10-13,SMB,Paid,4054.49
2025-10-13,SMB,Referral,1681.62
2025-10-13,Self-serve,Organic,3101.14
2025-10-13,Self-serve,Paid,2264.09
2025-10-13,Self-serve,Referral,1017.66
2025-10-14,Enterprise,Organic,7448.41
2025-10-14,Enterprise,Paid,5454.11
2025-10-14,Enterprise,Referral,2215.78
2025-10-14,SMB,Organic,6133.84
2025-10-14,SMB,Paid,4021.26
2025-10-14,SMB,Referral,1715.42
2025-10-14,Self-serve,Organic,3139.94
2025-10-14,Self-serve,Paid,2361.84
2025-10-14,Self-serve,Referral,964.82
2025-10-15,Enterprise,Organic,7076.73
2025-10-15,Enterprise,Paid,5245.94
2025-10-15,Enterprise,Referral,2240.27
2025-10-15,SMB,Organic,5803.71
2025-10-15,SMB,Paid,3886.46
2025-10-15,SMB,Referral,1681.35
2025-10-15,Self-serve,Organic,3201.71
2025-10-15,Self-serve,Paid,2297.94
2025-10-15,Self-serve,Referral,1007.09
2025-10-16,Enterprise,Organic,7302.60
2025-10-16,Enterprise,Paid,5355.53
2025-10-16,Enterprise,Referral,2225.17
2025-10-16,SMB,Organic,5578.18
2025-10-16,SMB,Paid,4030.19
2025-10-16,SMB,Referral,1771.58
2025-10-16,Self-serve,Organic,3402.59
2025-10-16,Self-serve,Paid,2327.11
2025-10-16,Self-serve,Referral,963.79
2025-10-17,Enterprise,Organic,7046.34
2025-10-17,Enterprise,Paid,5050.51
2025-10-17,Enterprise,Referral,2234.59
2025-10-17,SMB,Organic,5588.13
2025-10-17,SMB,Paid,3914.10
2025-10-17,SMB,Referral,1657.46
2025-10-17,Self-serve,Organic,3121.19
2025-10-17,Self-serve,Paid,2195.81
2025-10-17,Self-serve,Referral,949.50
2025-10-18,Enterprise,Organic,6028.79
2025-10-18,Enterprise,Paid,3984.43
2025-10-18,Enterprise,Referral,1722.70
2025-10-18,SMB,Organic,4343.45
2025-10-18,SMB,Paid,3188.56
2025-10-18,SMB,Referral,1392.61
2025-10-18,Self-serve,Organic,2672.31
2025-10-18,Self-serve,Paid,1794.57
2025-10-18,Self-serve,Referral,777.61
2025-10-19,Enterprise,Organic,5711.61
2025-10-19,Enterprise,Paid,4080.25
2025-10-19,Enterprise,Referral,1737.63
2025-10-19,SMB,Organic,4470.72
2025-10-19,SMB,Paid,3136.95
2025-10-19,SMB,Referral,1357.03
2025-10-19,Self-serve,Organic,2527.74
2025-10-19,Self-serve,Paid,1772.18
2025-10-19,Self-serve,Referral,804.26
2025-10-20,Enterprise,Organic,7984.01
2025-10-20,Enterprise,Paid,4981.78
2025-10-20,Enterprise,Referral,2131.39
2025-10-20,SMB,Organic,5577.90
2025-10-20,SMB,Paid,4007.51
2025-10-20,SMB,Referral,1769.14
2025-10-20,Self-serve,Organic,3339.81
2025-10-20,Self-serve,Paid,2308.98
2025-10-20,Self-serve,Referral,1000.10
2025-10-21,Enterprise,Organic,7236.30
2025-10-21,Enterprise,Paid,5134.93
2025-10-21,Enterprise,Referral,2215.58
2025-10-21,SMB,Organic,5474.41
2025-10-21,SMB,Paid,3883.13
2025-10-21,SMB,Referral,1666.25
2025-10-21,Self-serve,Organic,3359.61
2025-10-21,Self-serve,Paid,2315.95
2025-10-21,Self-serve,Referral,1003.36
2025-10-22,Enterprise,Organic,6858.28
2025-10-22,Enterprise,Paid,4855.08
2025-10-22,Enterprise,Referral,2221.00
2025-10-22,SMB,Organic,5175.17
2025-10-22,SMB,Paid,4097.26
2025-10-22,SMB,Referral,1601.10
2025-10-22,Self-serve,Organic,3307.80
2025-10-22,Self-serve,Paid,2198.12
2025-10-22,Self-serve,Referral,998.31
2025-10-23,Enterprise,Organic,7964.12
2025-10-23,Enterprise,Paid,4738.63
2025-10-23,Enterprise,Referral,2224.94
2025-10-23,SMB,Organic,5343.97
2025-10-23,SMB,Paid,4005.98
2025-10-23,SMB,Referral,1684.63
2025-10-23,Self-serve,Organic,3241.42
2025-10-23,Self-serve,Paid,2198.38
2025-10-23,Self-serve,Referral,991.34
2025-10-24,Enterprise,Organic,6823.76
2025-10-24,Enterprise,Paid,5179.62
2025-10-24,Enterprise,Referral,2113.84
2025-10-24,SMB,Organic,5314.97
2025-10-24,SMB,Paid,4069.76
2025-10-24,SMB,Referral,1661.17
2025-10-24,Self-serve,Organic,3351.99
2025-10-24,Self-serve,Paid,2300.70
2025-10-24,Self-serve,Referral,928.39
2025-10-25,Enterprise,Organic,5751.92
2025-10-25,Enterprise,Paid,4051.29
2025-10-25,Enterprise,Referral,1809.20
2025-10-25,SMB,Organic,4544.02
2025-10-25,SMB,Paid,3156.21
2025-10-25,SMB,Referral,1337.48
2025-10-25,Self-serve,Organic,2559.06
2025-10-25,Self-serve,Paid,1864.28
2025-10-25,Self-serve,Referral,768.97
2025-10-26,Enterprise,Organic,5703.00
2025-10-26,Enterprise,Paid,3971.55
2025-10-26,Enterprise,Referral,1702.65
2025-10-26,SMB,Organic,4300.04
2025-10-26,SMB,Paid,3071.46
2025-10-26,SMB,Referral,1407.19
2025-10-26,Self-serve,Organic,2549.16
2025-10-26,Self-serve,Paid,1833.49
2025-10-26,Self-serve,Referral,712.29
2025-10-27,Enterprise,Organic,7553.10
2025-10-27,Enterprise,Paid,5173.37
2025-10-27,Enterprise,Referral,2195.77
2025-10-27,SMB,Organic,5807.51
2025-10-27,SMB,Paid,3983.16
2025-10-27,SMB,Referral,1622.43
2025-10-27,Self-serve,Organic,3391.98
2025-10-27,Self-serve,Paid,2327.30
2025-10-27,Self-serve,Referral,980.87
2025-10-28,Enterprise,Organic,7217.17
2025-10-28,Enterprise,Paid,4973.40
2025-10-28,Enterprise,Referral,2244.76
2025-10-28,SMB,Organic,6060.73
2025-10-28,SMB,Paid,4071.30
2025-10-28,SMB,Referral,1662.33
2025-10-28,Self-serve,Organic,3325.69
2025-10-28,Self-serve,Paid,2308.67
2025-10-28,Self-serve,Referral,1016.70
2025-10-29,Enterprise,Organic,7433.87
2025-10-29,Enterprise,Paid,4652.89
2025-10-29,Enterprise,Referral,2226.12
2025-10-29,SMB,Organic,5507.59
2025-10-29,SMB,Paid,3805.44
2025-10-29,SMB,Referral,1693.93
2025-10-29,Self-serve,Organic,3284.88
2025-10-29,Self-serve,Paid,2159.61
2025-10-29,Self-serve,Referral,994.04
2025-10-30,Enterprise,Organic,7474.32
2025-10-30,Enterprise,Paid,5122.10
2025-10-30,Enterprise,Referral,2135.04
2025-10-30,SMB,Organic,5516.23
2025-10-30,SMB,Paid,4100.69
2025-10-30,SMB,Referral,1627.67
2025-10-30,Self-serve,Organic,3351.26
2025-10-30,Self-serve,Paid,2262.02
2025-10-30,Self-serve,Referral,971.46
2025-10-31,Enterprise,Organic,6807.35
2025-10-31,Enterprise,Paid,5000.41
2025-10-31,Enterprise,Referral,2192.13
2025-10-31,SMB,Organic,5356.83
2025-10-31,SMB,Paid,3964.83
2025-10-31,SMB,Referral,1678.64
2025-10-31,Self-serve,Organic,3127.31
2025-10-31,Self-serve,Paid,2289.46
2025-10-31,Self-serve,Referral,893.46
2025-11-01,Enterprise,Organic,5860.29
2025-11-01,Enterprise,Paid,4257.23
2025-11-01,Enterprise,Referral,1815.16
2025-11-01,SMB,Organic,4563.84
2025-11-01,SMB,Paid,3129.18
2025-11-01,SMB,Referral,1327.51
2025-11-01,Self-serve,Organic,2554.34
2025-11-01,Self-serve,Paid,1833.87
2025-11-01,Self-serve,Referral,754.60
2025-11-02,Enterprise,Organic,5936.63
2025-11-02,Enterprise,Paid,4323.34
2025-11-02,Enterprise,Referral,1738.19
2025-11-02,SMB,Organic,4332.70
2025-11-02,SMB,Paid,3032.86
2025-11-02,SMB,Referral,1385.99
2025-11-02,Self-serve,Organic,2575.26
2025-11-02,Self-serve,Paid,1853.42
2025-11-02,Self-serve,Referral,761.57
2025-11-03,Enterprise,Organic,7655.48
2025-11-03,Enterprise,Paid,5203.72
2025-11-03,Enterprise,Referral,2191.56
2025-11-03,SMB,Organic,5739.61
2025-11-03,SMB,Paid,3920.61
2025-11-03,SMB,Referral,1846.86
2025-11-03,Self-serve,Organic,3310.11
2025-11-03,Self-serve,Paid,2368.73
2025-11-03,Self-serve,Referral,979.87
2025-11-04,Enterprise,Organic,7239.57
2025-11-04,Enterprise,Paid,5196.12
2025-11-04,Enterprise,Referral,2316.73
2025-11-04,SMB,Organic,5723.43
2025-11-04,SMB,Paid,3963.69
2025-11-04,SMB,Referral,1752.41
2025-11-04,Self-serve,Organic,3372.17
2025-11-04,Self-serve,Paid,2440.33
2025-11-04,Self-serve,Referral,1007.31
2025-11-05,Enterprise,Organic,7484.92
2025-11-05,Enterprise,Paid,5251.05
2025-11-05,Enterprise,Referral,2126.72
2025-11-05,SMB,Organic,5546.21
2025-11-05,SMB,Paid,3867.89
2025-11-05,SMB,Referral,1644.91
2025-11-05,Self-serve,Organic,3341.46
2025-11-05,Self-serve,Paid,2304.38
2025-11-05,Self-serve,Referral,981.41
2025-11-06,Enterprise,Organic,6777.45
2025-11-06,Enterprise,Paid,5461.57
2025-11-06,Enterprise,Referral,2145.57
2025-11-06,SMB,Organic,6067.78
2025-11-06,SMB,Paid,3827.20
2025-11-06,SMB,Referral,1672.99
2025-11-06,Self-serve,Organic,3050.40
2025-11-06,Self-serve,Paid,2311.22
2025-11-06,Self-serve,Referral,947.50
2025-11-07,Enterprise,Organic,6984.01
2025-11-07,Enterprise,Paid,4843.42
2025-11-07,Enterprise,Referral,2215.38
2025-11-07,SMB,Organic,5732.48
2025-11-07,SMB,Paid,4142.45
2025-11-07,SMB,Referral,1649.17
2025-11-07,Self-serve,Organic,3228.30
2025-11-07,Self-serve,Paid,2158.23
2025-11-07,Self-serve,Referral,952.50
2025-11-08,Enterprise,Organic,5742.52
2025-11-08,Enterprise,Paid,4140.22
2025-11-08,Enterprise,Referral,1803.39
2025-11-08,SMB,Organic,4671.92
2025-11-08,SMB,Paid,3095.62
2025-11-08,SMB,Referral,1401.88
2025-11-08,Self-serve,Organic,2589.16
2025-11-08,Self-serve,Paid,1797.14
2025-11-08,Self-serve,Referral,761.24
2025-11-09,Enterprise,Organic,5740.01
2025-11-09,Enterprise,Paid,4300.26
2025-11-09,Enterprise,Referral,1767.58
2025-11-09,SMB,Organic,4564.52
2025-11-09,SMB,Paid,3153.50
2025-11-09,SMB,Referral,1462.18
2025-11-09,Self-serve,Organic,2696.29
2025-11-09,Self-serve,Paid,1777.00
2025-11-09,Self-serve,Referral,772.02
2025-11-10,Enterprise,Organic,7463.94
2025-11-10,Enterprise,Paid,5281.57
2025-11-10,Enterprise,Referral,2206.26
2025-11-10,SMB,Organic,5919.76
2025-11-10,SMB,Paid,4268.16
2025-11-10,SMB,Referral,1683.78
2025-11-10,Self-serve,Organic,3225.77
2025-11-10,Self-serve,Paid,2303.26
2025-11-10,Self-serve,Referral,988.51
2025-11-11,Enterprise,Organic,7969.11
2025-11-11,Enterprise,Paid,5421.00
2025-11-11,Enterprise,Referral,2319.40
2025-11-11,SMB,Organic,5801.23
2025-11-11,SMB,Paid,4058.17
2025-11-11,SMB,Referral,1677.88
2025-11-11,Self-serve,Organic,3419.86
2025-11-11,Self-serve,Paid,2373.50
2025-11-11,Self-serve,Referral,1041.12
2025-11-12,Enterprise,Organic,7338.43
2025-11-12,Enterprise,Paid,5147.61
2025-11-12,Enterprise,Referral,2226.84
2025-11-12,SMB,Organic,5897.69
2025-11-12,SMB,Paid,3843.45
2025-11-12,SMB,Referral,1761.25
2025-11-12,Self-serve,Organic,3280.26
2025-11-12,Self-serve,Paid,2224.63
2025-11-12,Self-serve,Referral,923.10
2025-11-13,Enterprise,Organic,7360.89
2025-11-13,Enterprise,Paid,5398.51
2025-11-13,Enterprise,Referral,2328.74
2025-11-13,SMB,Organic,5809.96
2025-11-13,SMB,Paid,4260.93
2025-11-13,SMB,Referral,1722.38
2025-11-13,Self-serve,Organic,3378.90
2025-11-13,Self-serve,Paid,2268.34
2025-11-13,Self-serve,Referral,970.27
2025-11-14,Enterprise,Organic,7110.08
2025-11-14,Enterprise,Paid,4766.27
2025-11-14,Enterprise,Referral,2261.35
2025-11-14,SMB,Organic,5536.14
2025-11-14,SMB,Paid,3856.35
2025-11-14,SMB,Referral,1633.49
2025-11-14,Self-serve,Organic,3205.82
2025-11-14,Self-serve,Paid,2377.37
2025-11-14,Self-serve,Referral,1028.46
2025-11-15,Enterprise,Organic,5574.35
2025-11-15,Enterprise,Paid,4063.00
2025-11-15,Enterprise,Referral,1705.39
2025-11-15,SMB,Organic,4698.25
2025-11-15,SMB,Paid,3221.53
2025-11-15,SMB,Referral,1342.75
2025-11-15,Self-serve,Organic,2613.08
2025-11-15,Self-serve,Paid,1799.04
2025-11-15,Self-serve,Referral,820.10
2025-11-16,Enterprise,Organic,5967.77
2025-11-16,Enterprise,Paid,4192.59
2025-11-16,Enterprise,Referral,1620.50
2025-11-16,SMB,Organic,4557.52
2025-11-16,SMB,Paid,3396.45
2025-11-16,SMB,Referral,1424.50
2025-11-16,Self-serve,Organic,2464.92
2025-11-16,Self-serve,Paid,1809.49
2025-11-16,Self-serve,Referral,754.64
2025-11-17,Enterprise,Organic,7942.93
2025-11-17,Enterprise,Paid,5327.33
2025-11-17,Enterprise,Referral,2214.32
2025-11-17,SMB,Organic,5882.21
2025-11-17,SMB,Paid,3791.58
2025-11-17,SMB,Referral,1705.48
2025-11-17,Self-serve,Organic,3361.49
2025-11-17,Self-serve,Paid,2410.11
2025-11-17,Self-serve,Referral,948.68
2025-11-18,Enterprise,Organic,7474.77
2025-11-18,Enterprise,Paid,5453.18
2025-11-18,Enterprise,Referral,2169.60
2025-11-18,SMB,Organic,5921.39
2025-11-18,SMB,Paid,4124.82
2025-11-18,SMB,Referral,1855.03
2025-11-18,Self-serve,Organic,3337.34
2025-11-18,Self-serve,Paid,2340.27
2025-11-18,Self-serve,Referral,1034.02
2025-11-19,Enterprise,Organic,7131.68
2025-11-19,Enterprise,Paid,5164.60
2025-11-19,Enterprise,Referral,2197.70
2025-11-19,SMB,Organic,5752.65
2025-11-19,SMB,Paid,4146.63
2025-11-19,SMB,Referral,1761.83
2025-11-19,Self-serve,Organic,3226.84
2025-11-19,Self-serve,Paid,2320.17
2025-11-19,Self-serve,Referral,1034.57
2025-11-20,Enterprise,Organic,7247.84
2025-11-20,Enterprise,Paid,5225.92
2025-11-20,Enterprise,Referral,2217.05
2025-11-20,SMB,Organic,5770.47
2025-11-20,SMB,Paid,3849.00
2025-11-20,SMB,Referral,1807.83
2025-11-20,Self-serve,Organic,3226.91
2025-11-20,Self-serve,Paid,2383.75
2025-11-20,Self-serve,Referral,972.62
2025-11-21,Enterprise,Organic,7161.91
2025-11-21,Enterprise,Paid,5295.16
2025-11-21,Enterprise,Referral,2254.95
2025-11-21,SMB,Organic,5712.44
2025-11-21,SMB,Paid,4064.57
2025-11-21,SMB,Referral,1688.33
2025-11-21,Self-serve,Organic,3243.13
2025-11-21,Self-serve,Paid,2225.69
2025-11-21,Self-serve,Referral,999.58
2025-11-22,Enterprise,Organic,5777.28
2025-11-22,Enterprise,Paid,4314.02
2025-11-22,Enterprise,Referral,1753.23
2025-11-22,SMB,Organic,4591.72
2025-11-22,SMB,Paid,3285.34
2025-11-22,SMB,Referral,1377.65
2025-11-22,Self-serve,Organic,2598.79
2025-11-22,Self-serve,Paid,1833.91
2025-11-22,Self-serve,Referral,807.76
2025-11-23,Enterprise,Organic,5787.35
2025-11-23,Enterprise,Paid,4117.69
2025-11-23,Enterprise,Referral,1771.98
2025-11-23,SMB,Organic,4711.72
2025-11-23,SMB,Paid,3205.19
2025-11-23,SMB,Referral,1452.52
2025-11-23,Self-serve,Organic,2612.02
2025-11-23,Self-serve,Paid,1823.94
2025-11-23,Self-serve,Referral,783.26
2025-11-24,Enterprise,Organic,7297.86
2025-11-24,Enterprise,Paid,5153.17
2025-11-24,Enterprise,Referral,2243.11
2025-11-24,SMB,Organic,6110.90
2025-11-24,SMB,Paid,4132.57
2025-11-24,SMB,Referral,1747.09
2025-11-24,Self-serve,Organic,3501.13
2025-11-24,Self-serve,Paid,2473.82
2025-11-24,Self-serve,Referral,1051.22
2025-11-25,Enterprise,Organic,7409.49
2025-11-25,Enterprise,Paid,5243.79
2025-11-25,Enterprise,Referral,2405.36
2025-11-25,SMB,Organic,5957.09
2025-11-25,SMB,Paid,4106.77
2025-11-25,SMB,Referral,1812.53
2025-11-25,Self-serve,Organic,3481.73
2025-11-25,Self-serve,Paid,2325.16
2025-11-25,Self-serve,Referral,1020.55
2025-11-26,Enterprise,Organic,7676.92
2025-11-26,Enterprise,Paid,5046.51
2025-11-26,Enterprise,Referral,2241.62
2025-11-26,SMB,Organic,5615.23
2025-11-26,SMB,Paid,3946.62
2025-11-26,SMB,Referral,1713.39
2025-11-26,Self-serve,Organic,3367.20
2025-11-26,Self-serve,Paid,2301.33
2025-11-26,Self-serve,Referral,976.53
2025-11-27,Enterprise,Organic,7486.87
2025-11-27,Enterprise,Paid,5052.66
2025-11-27,Enterprise,Referral,2271.44
2025-11-27,SMB,Organic,6011.47
2025-11-27,SMB,Paid,4060.22
2025-11-27,SMB,Referral,1733.63
2025-11-27,Self-serve,Organic,3359.58
2025-11-27,Self-serve,Paid,2184.13
2025-11-27,Self-serve,Referral,1012.76
2025-11-28,Enterprise,Organic,8023.21
2025-11-28,Enterprise,Paid,5119.20
2025-11-28,Enterprise,Referral,2194.18
2025-11-28,SMB,Organic,5836.37
2025-11-28,SMB,Paid,4193.57
2025-11-28,SMB,Referral,1762.80
2025-11-28,Self-serve,Organic,3051.33
2025-11-28,Self-serve,Paid,2322.20
2025-11-28,Self-serve,Referral,1054.20
2025-11-29,Enterprise,Organic,6044.15
2025-11-29,Enterprise,Paid,4009.49
2025-11-29,Enterprise,Referral,1795.06
2025-11-29,SMB,Organic,4437.53
2025-11-29,SMB,Paid,3349.86
2025-11-29,SMB,Referral,1344.75
2025-11-29,Self-serve,Organic,2642.92
